380.0, 7.0, 7.0, 7.0, 7.0, 6.0, 3.0, 5.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0
390.0, 7.0, 7.0, 7.0, 7.0, 5.0, 4.0, 3.0, 5.0, 7.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0
400.0, 7.0, 7.0, 7.0, 7.0, 5.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 7.0
410.0, 7.0, 7.0, 7.0, 7.0, 5.0, 4.0, 3.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0
420.0, 7.0, 7.0, 7.0, 7.0, 6.0, 4.0, 3.0, 4.0, 6.0, 6.0, 6.0, 7.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 5.0, 6.0, 6.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 6.0, 5.0
430.0, 7.0, 7.0, 7.0, 7.0, 6.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 7.0, 7.0, 7.0, 5.0, 4.0, 5.0, 4.0
440.0, 7.0, 7.0, 7.0, 7.0, 6.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 3.0
450.0, 7.0, 7.0, 7.0, 7.0, 6.0, 5.0, 4.0, 6.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 6.0, 5.0, 6.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0
460.0, 7.0, 7.0, 7.0, 7.0, 4.0, 2.0, 4.0, 4.0, 6.0, 5.0, 6.0, 6.0, 7.0, 7.0, 6.0, 6.0, 6.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 2.0, 4.0, 4.0
470.0, 7.0, 7.0, 7.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 4.0, 4.0, 3.0, 2.0, 3.0, 5.0, 2.0
480.0, 7.0, 7.0, 7.0, 7.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 5.0, 5.0, 6.0, 5.0, 6.0, 4.0, 5.0, 5.0, 6.0, 5.0, 5.0, 3.0, 4.0, 3.0
490.0, 7.0, 7.0, 7.0, 7.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 6.0, 5.0, 6.0, 5.0, 6.0, 6.0, 6.0, 5.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0
500.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 7.0, 6.0, 7.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0
510.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 7.0, 5.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 6.0, 6.0
520.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 5.0, 6.0, 5.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0
530.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 6.0, 7.0, 7.0, 6.0, 6.0, 7.0, 7.0, 6.0, 7.0, 7.0, 6.0
540.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0
550.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 6.0, 7.0, 6.0, 7.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0
560.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0
570.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 6.0, 7.0, 7.0, 6.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0
580.0, 7.0, 7.0, 7.0, 7.0, 6.0, 5.0, 6.0, 6.0, 5.0, 6.0, 6.0, 5.0, 6.0, 5.0, 5.0, 6.0, 5.0, 6.0, 5.0, 5.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 5.0, 5.0, 6.0, 6.0, 5.0
590.0, 7.0, 7.0, 7.0, 7.0, 6.0, 5.0, 7.0, 5.0, 7.0, 6.0, 5.0, 7.0, 4.0, 6.0, 5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0
600.0, 7.0, 7.0, 7.0, 7.0, 6.0, 5.0, 6.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 7.0, 6.0, 7.0, 4.0, 4.0, 4.0, 4.0, 4.0
610.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 6.0, 4.0, 6.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0
620.0, 7.0, 7.0, 7.0, 6.0, 5.0, 6.0, 4.0, 4.0, 6.0, 4.0, 6.0, 4.0, 5.0, 4.0, 5.0, 6.0, 6.0, 5.0, 6.0, 5.0, 6.0, 6.0, 4.0, 3.0, 4.0, 3.0, 3.0, 2.0, 2.0, 4.0, 5.0
630.0, 7.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 3.0, 3.0, 1.0, 4.0, 3.0, 4.0, 6.0, 6.0
640.0, 7.0, 7.0, 7.0, 6.0, 3.0, 5.0, 2.0, 4.0, 5.0, 5.0, 5.0, 4.0, 6.0, 6.0, 5.0, 7.0, 4.0, 6.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 3.0, 4.0, 4.0, 5.0, 5.0
650.0, 7.0, 7.0, 7.0, 7.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 6.0, 4.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0
660.0, 7.0, 7.0, 7.0, 7.0, 5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 6.0, 7.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 3.0, 4.0, 3.0, 2.0, 2.0, 3.0
670.0, 7.0, 7.0, 7.0, 7.0, 6.0, 4.0, 3.0, 3.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 6.0, 5.0, 6.0, 6.0, 7.0, 6.0, 5.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 3.0, 3.0
680.0, 7.0, 7.0, 7.0, 7.0, 6.0, 4.0, 4.0, 3.0, 4.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 5.0, 4.0, 5.0, 4.0
690.0, 7.0, 7.0, 7.0, 7.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 4.0
